row_id,date,home_team,away_team,home_odds,away_odds,book,which_line
14996,2024-01-22,Minnesota Timberwolves,Charlotte Hornets,-2200.0,870.0,fanduel,currentLine
14997,2024-01-22,Dallas Mavericks,Boston Celtics,-118.0,-108.0,fanduel,currentLine
14998,2024-01-22,Phoenix Suns,Chicago Bulls,-245.0,186.0,fanduel,currentLine
14999,2024-01-22,Sacramento Kings,Atlanta Hawks,-360.0,290.0,fanduel,currentLine
452,2024-11-23,Utah Jazz,New York Knicks,275.0,-340.0,fanduel,currentLine
454,2024-11-23,Orlando Magic,Detroit Pistons,-420.0,330.0,fanduel,currentLine
456,2024-11-23,Milwaukee Bucks,Charlotte Hornets,-330.0,265.0,fanduel,currentLine
457,2024-11-23,Chicago Bulls,Memphis Grizzlies,148.0,-176.0,fanduel,currentLine
459,2024-11-23,Houston Rockets,Portland Trail Blazers,-700.0,500.0,fanduel,currentLine
462,2024-11-23,San Antonio Spurs,Golden State Warriors,134.0,-158.0,fanduel,currentLine
464,2024-11-23,Los Angeles Lakers,Denver Nuggets,-178.0,150.0,fanduel,currentLine
15000,2024-01-23,Indiana Pacers,Denver Nuggets,190.0,-250.0,fanduel,currentLine
15001,2024-01-23,Brooklyn Nets,New York Knicks,134.0,-172.0,fanduel,currentLine
15002,2024-01-23,New Orleans Pelicans,Utah Jazz,-320.0,235.0,fanduel,currentLine
15003,2024-01-23,Oklahoma City Thunder,Portland Trail Blazers,-1450.0,700.0,fanduel,currentLine
15004,2024-01-23,LA Clippers,Los Angeles Lakers,-520.0,350.0,fanduel,currentLine
465,2024-11-24,Boston Celtics,Minnesota Timberwolves,-360.0,290.0,fanduel,currentLine
467,2024-11-24,Indiana Pacers,Washington Wizards,-750.0,530.0,fanduel,currentLine
470,2024-11-24,Miami Heat,Dallas Mavericks,-142.0,120.0,fanduel,currentLine
471,2024-11-24,Philadelphia 76ers,LA Clippers,108.0,-126.0,fanduel,currentLine
474,2024-11-24,Cleveland Cavaliers,Toronto Raptors,-670.0,490.0,fanduel,currentLine
476,2024-11-24,Sacramento Kings,Brooklyn Nets,-480.0,370.0,fanduel,currentLine
15005,2024-01-24,Detroit Pistons,Charlotte Hornets,-158.0,124.0,fanduel,currentLine
15006,2024-01-24,Washington Wizards,Minnesota Timberwolves,330.0,-480.0,fanduel,currentLine
15007,2024-01-24,Miami Heat,Memphis Grizzlies,-620.0,460.0,fanduel,currentLine
15009,2024-01-24,Houston Rockets,Portland Trail Blazers,-460.0,360.0,fanduel,currentLine
15008,2024-01-24,Milwaukee Bucks,Cleveland Cavaliers,-260.0,215.0,fanduel,currentLine
15010,2024-01-24,Dallas Mavericks,Phoenix Suns,120.0,-142.0,fanduel,currentLine
15011,2024-01-24,San Antonio Spurs,Oklahoma City Thunder,315.0,-400.0,fanduel,currentLine
15012,2024-01-24,Golden State Warriors,Atlanta Hawks,-260.0,215.0,fanduel,currentLine
478,2024-11-25,Detroit Pistons,Toronto Raptors,-196.0,164.0,fanduel,currentLine
479,2024-11-25,Indiana Pacers,New Orleans Pelicans,-250.0,205.0,fanduel,currentLine
481,2024-11-25,Charlotte Hornets,Orlando Magic,180.0,-215.0,fanduel,currentLine
483,2024-11-25,Atlanta Hawks,Dallas Mavericks,-138.0,118.0,fanduel,currentLine
485,2024-11-25,Boston Celtics,LA Clippers,-500.0,385.0,fanduel,currentLine
487,2024-11-25,Memphis Grizzlies,Portland Trail Blazers,-460.0,360.0,fanduel,currentLine
489,2024-11-25,Denver Nuggets,New York Knicks,-138.0,118.0,fanduel,currentLine
491,2024-11-25,Golden State Warriors,Brooklyn Nets,-850.0,590.0,fanduel,currentLine
494,2024-11-25,Sacramento Kings,Oklahoma City Thunder,140.0,-166.0,fanduel,currentLine
15014,2024-01-25,Indiana Pacers,Philadelphia 76ers,128.0,-164.0,fanduel,currentLine
15013,2024-01-25,Washington Wizards,Utah Jazz,230.0,-310.0,fanduel,currentLine
15017,2024-01-25,Brooklyn Nets,Minnesota Timberwolves,140.0,-166.0,fanduel,currentLine
15016,2024-01-25,Miami Heat,Boston Celtics,280.0,-390.0,fanduel,currentLine
15015,2024-01-25,New York Knicks,Denver Nuggets,118.0,-138.0,fanduel,currentLine
15018,2024-01-25,Golden State Warriors,Sacramento Kings,-122.0,-104.0,fanduel,currentLine
15019,2024-01-25,Los Angeles Lakers,Chicago Bulls,-320.0,235.0,fanduel,currentLine
15022,2024-01-26,Atlanta Hawks,Dallas Mavericks,-142.0,112.0,fanduel,currentLine
15021,2024-01-26,Charlotte Hornets,Houston Rockets,168.0,-220.0,fanduel,currentLine
15020,2024-01-26,Indiana Pacers,Phoenix Suns,172.0,-225.0,fanduel,currentLine
15023,2024-01-26,Toronto Raptors,LA Clippers,255.0,-350.0,fanduel,currentLine
15025,2024-01-26,Memphis Grizzlies,Orlando Magic,190.0,-230.0,fanduel,currentLine
15026,2024-01-26,Milwaukee Bucks,Cleveland Cavaliers,-210.0,176.0,fanduel,currentLine
15024,2024-01-26,New Orleans Pelicans,Oklahoma City Thunder,106.0,-124.0,fanduel,currentLine
15027,2024-01-26,San Antonio Spurs,Portland Trail Blazers,-205.0,172.0,fanduel,currentLine
495,2024-11-26,Washington Wizards,Chicago Bulls,184.0,-220.0,fanduel,currentLine
498,2024-11-26,Miami Heat,Milwaukee Bucks,-235.0,194.0,fanduel,currentLine
500,2024-11-26,Minnesota Timberwolves,Houston Rockets,-136.0,116.0,fanduel,currentLine
502,2024-11-26,Utah Jazz,San Antonio Spurs,102.0,-120.0,fanduel,currentLine
504,2024-11-26,Phoenix Suns,Los Angeles Lakers,-144.0,122.0,fanduel,currentLine
506,2024-11-27,Washington Wizards,LA Clippers,330.0,-420.0,fanduel,currentLine
508,2024-11-27,Cleveland Cavaliers,Atlanta Hawks,-375.0,300.0,fanduel,currentLine
510,2024-11-27,Indiana Pacers,Portland Trail Blazers,-450.0,350.0,fanduel,currentLine
511,2024-11-27,Orlando Magic,Chicago Bulls,-400.0,315.0,fanduel,currentLine
514,2024-11-27,Philadelphia 76ers,Houston Rockets,190.0,-230.0,fanduel,currentLine
516,2024-11-27,Charlotte Hornets,Miami Heat,154.0,-184.0,fanduel,currentLine
517,2024-11-27,Dallas Mavericks,New York Knicks,152.0,-180.0,fanduel,currentLine
519,2024-11-27,Minnesota Timberwolves,Sacramento Kings,-180.0,140.0,fanduel,currentLine
521,2024-11-27,Memphis Grizzlies,Detroit Pistons,-265.0,200.0,fanduel,currentLine
524,2024-11-27,New Orleans Pelicans,Toronto Raptors,102.0,-130.0,fanduel,currentLine
526,2024-11-27,San Antonio Spurs,Los Angeles Lakers,114.0,-134.0,fanduel,currentLine
528,2024-11-27,Utah Jazz,Denver Nuggets,440.0,-590.0,fanduel,currentLine
530,2024-11-27,Phoenix Suns,Brooklyn Nets,-460.0,360.0,fanduel,currentLine
531,2024-11-27,Golden State Warriors,Oklahoma City Thunder,164.0,-196.0,fanduel,currentLine
15028,2024-01-27,Detroit Pistons,Washington Wizards,-156.0,132.0,fanduel,currentLine
15029,2024-01-27,New York Knicks,Miami Heat,-205.0,172.0,fanduel,currentLine
15030,2024-01-27,Denver Nuggets,Philadelphia 76ers,-750.0,530.0,fanduel,currentLine
15031,2024-01-27,Brooklyn Nets,Houston Rockets,-225.0,172.0,fanduel,currentLine
15033,2024-01-27,Boston Celtics,LA Clippers,-260.0,215.0,fanduel,currentLine
15032,2024-01-27,Charlotte Hornets,Utah Jazz,385.0,-500.0,fanduel,currentLine
15034,2024-01-27,Milwaukee Bucks,New Orleans Pelicans,-164.0,138.0,fanduel,currentLine
15035,2024-01-27,San Antonio Spurs,Minnesota Timberwolves,390.0,-590.0,fanduel,currentLine
15036,2024-01-27,Golden State Warriors,Los Angeles Lakers,-124.0,106.0,fanduel,currentLine
15037,2024-01-27,Dallas Mavericks,Sacramento Kings,148.0,-176.0,fanduel,currentLine
15038,2024-01-28,Detroit Pistons,Oklahoma City Thunder,540.0,-950.0,fanduel,currentLine
15039,2024-01-28,Indiana Pacers,Memphis Grizzlies,-330.0,240.0,fanduel,currentLine
15040,2024-01-28,Atlanta Hawks,Toronto Raptors,-255.0,210.0,fanduel,currentLine
15041,2024-01-28,Orlando Magic,Phoenix Suns,116.0,-148.0,fanduel,currentLine
15042,2024-01-28,Portland Trail Blazers,Chicago Bulls,180.0,-220.0,fanduel,currentLine
533,2024-11-29,Charlotte Hornets,New York Knicks,570.0,-820.0,fanduel,currentLine
535,2024-11-29,Atlanta Hawks,Cleveland Cavaliers,176.0,-210.0,fanduel,currentLine
538,2024-11-29,Memphis Grizzlies,New Orleans Pelicans,-620.0,460.0,fanduel,currentLine
539,2024-11-29,Brooklyn Nets,Orlando Magic,255.0,-350.0,fanduel,currentLine
542,2024-11-29,Minnesota Timberwolves,LA Clippers,-250.0,205.0,fanduel,currentLine
543,2024-11-29,Chicago Bulls,Boston Celtics,540.0,-770.0,fanduel,currentLine
546,2024-11-29,Miami Heat,Toronto Raptors,-330.0,265.0,fanduel,currentLine
547,2024-11-29,Indiana Pacers,Detroit Pistons,-186.0,154.0,fanduel,currentLine
549,2024-11-29,Los Angeles Lakers,Oklahoma City Thunder,120.0,-142.0,fanduel,currentLine
552,2024-11-29,Portland Trail Blazers,Sacramento Kings,220.0,-270.0,fanduel,currentLine
15044,2024-01-29,Cleveland Cavaliers,LA Clippers,104.0,-122.0,fanduel,currentLine
15043,2024-01-29,Charlotte Hornets,New York Knicks,330.0,-480.0,fanduel,currentLine
15045,2024-01-29,Brooklyn Nets,Utah Jazz,100.0,-128.0,fanduel,currentLine
15047,2024-01-29,Miami Heat,Phoenix Suns,-136.0,116.0,fanduel,currentLine
15046,2024-01-29,Boston Celtics,New Orleans Pelicans,-460.0,320.0,fanduel,currentLine
15050,2024-01-29,Houston Rockets,Los Angeles Lakers,-102.0,-116.0,fanduel,currentLine
15048,2024-01-29,Memphis Grizzlies,Sacramento Kings,440.0,-590.0,fanduel,currentLine
15049,2024-01-29,Oklahoma City Thunder,Minnesota Timberwolves,-156.0,122.0,fanduel,currentLine
15051,2024-01-29,San Antonio Spurs,Washington Wizards,-158.0,134.0,fanduel,currentLine
15052,2024-01-29,Dallas Mavericks,Orlando Magic,-160.0,124.0,fanduel,currentLine
15053,2024-01-29,Denver Nuggets,Milwaukee Bucks,-192.0,148.0,fanduel,currentLine
15054,2024-01-29,Portland Trail Blazers,Philadelphia 76ers,176.0,-210.0,fanduel,currentLine
553,2024-11-30,Charlotte Hornets,Atlanta Hawks,205.0,-250.0,fanduel,currentLine
556,2024-11-30,Detroit Pistons,Philadelphia 76ers,-130.0,110.0,fanduel,currentLine
558,2024-11-30,Milwaukee Bucks,Washington Wizards,-1150.0,730.0,fanduel,currentLine
560,2024-11-30,Phoenix Suns,Golden State Warriors,-112.0,-104.0,fanduel,currentLine
562,2024-11-30,Utah Jazz,Dallas Mavericks,190.0,-230.0,fanduel,currentLine
15056,2024-01-30,Atlanta Hawks,Los Angeles Lakers,-220.0,168.0,fanduel,currentLine
15055,2024-01-30,New York Knicks,Utah Jazz,-146.0,124.0,fanduel,currentLine
15057,2024-01-30,Boston Celtics,Indiana Pacers,-390.0,280.0,fanduel,currentLine
15058,2024-01-30,Chicago Bulls,Toronto Raptors,-290.0,235.0,fanduel,currentLine
15059,2024-01-30,Golden State Warriors,Philadelphia 76ers,-138.0,118.0,fanduel,currentLine
563,2024-12-01,Brooklyn Nets,Orlando Magic,225.0,-275.0,fanduel,currentLine
566,2024-12-01,Memphis Grizzlies,Indiana Pacers,-235.0,194.0,fanduel,currentLine
568,2024-12-01,New York Knicks,New Orleans Pelicans,-750.0,530.0,fanduel,currentLine
570,2024-12-01,Toronto Raptors,Miami Heat,160.0,-190.0,fanduel,currentLine
571,2024-12-01,Cleveland Cavaliers,Boston Celtics,-120.0,102.0,fanduel,currentLine
574,2024-12-01,Houston Rockets,Oklahoma City Thunder,-104.0,-112.0,fanduel,currentLine
576,2024-12-01,Utah Jazz,Los Angeles Lakers,190.0,-230.0,fanduel,currentLine
577,2024-12-01,Portland Trail Blazers,Dallas Mavericks,162.0,-194.0,fanduel,currentLine
579,2024-12-01,Sacramento Kings,San Antonio Spurs,-240.0,198.0,fanduel,currentLine
581,2024-12-01,LA Clippers,Denver Nuggets,136.0,-162.0,fanduel,currentLine
15060,2024-01-31,Cleveland Cavaliers,Detroit Pistons,-950.0,640.0,fanduel,currentLine
15061,2024-01-31,Charlotte Hornets,Chicago Bulls,215.0,-290.0,fanduel,currentLine
15062,2024-01-31,Washington Wizards,LA Clippers,400.0,-620.0,fanduel,currentLine
15063,2024-01-31,Miami Heat,Sacramento Kings,-138.0,118.0,fanduel,currentLine
15065,2024-01-31,Houston Rockets,New Orleans Pelicans,-110.0,-106.0,fanduel,currentLine
15066,2024-01-31,Minnesota Timberwolves,Dallas Mavericks,-900.0,610.0,fanduel,currentLine
15064,2024-01-31,San Antonio Spurs,Orlando Magic,220.0,-295.0,fanduel,currentLine
15067,2024-01-31,Oklahoma City Thunder,Denver Nuggets,-225.0,188.0,fanduel,currentLine
15068,2024-01-31,Brooklyn Nets,Phoenix Suns,132.0,-170.0,fanduel,currentLine
15069,2024-01-31,Portland Trail Blazers,Milwaukee Bucks,385.0,-500.0,fanduel,currentLine
15070,2024-02-01,New York Knicks,Indiana Pacers,-126.0,108.0,fanduel,currentLine
15071,2024-02-01,Boston Celtics,Los Angeles Lakers,-2200.0,870.0,fanduel,currentLine
15072,2024-02-01,Memphis Grizzlies,Cleveland Cavaliers,340.0,-500.0,fanduel,currentLine
15073,2024-02-01,Utah Jazz,Philadelphia 76ers,-200.0,152.0,fanduel,currentLine
583,2024-12-02,Boston Celtics,Miami Heat,-420.0,330.0,fanduel,currentLine
585,2024-12-02,Atlanta Hawks,New Orleans Pelicans,-420.0,330.0,fanduel,currentLine
588,2024-12-02,Chicago Bulls,Brooklyn Nets,-300.0,245.0,fanduel,currentLine
590,2024-12-02,Minnesota Timberwolves,Los Angeles Lakers,-290.0,235.0,fanduel,currentLine
591,2024-12-03,Detroit Pistons,Milwaukee Bucks,130.0,-154.0,fanduel,currentLine
593,2024-12-03,Charlotte Hornets,Philadelphia 76ers,162.0,-194.0,fanduel,currentLine
595,2024-12-03,Cleveland Cavaliers,Washington Wizards,-1350.0,810.0,fanduel,currentLine
597,2024-12-03,New York Knicks,Orlando Magic,-200.0,172.0,fanduel,currentLine
600,2024-12-03,Toronto Raptors,Indiana Pacers,136.0,-162.0,fanduel,currentLine
602,2024-12-03,Oklahoma City Thunder,Utah Jazz,-950.0,640.0,fanduel,currentLine
604,2024-12-03,Dallas Mavericks,Memphis Grizzlies,-200.0,168.0,fanduel,currentLine
606,2024-12-03,Phoenix Suns,San Antonio Spurs,-275.0,225.0,fanduel,currentLine
607,2024-12-03,Denver Nuggets,Golden State Warriors,-200.0,166.0,fanduel,currentLine
610,2024-12-03,Sacramento Kings,Houston Rockets,-122.0,104.0,fanduel,currentLine
611,2024-12-03,LA Clippers,Portland Trail Blazers,-400.0,285.0,fanduel,currentLine
15074,2024-02-02,Detroit Pistons,LA Clippers,530.0,-750.0,fanduel,currentLine
15075,2024-02-02,Washington Wizards,Miami Heat,235.0,-320.0,fanduel,currentLine
15077,2024-02-02,Atlanta Hawks,Phoenix Suns,140.0,-180.0,fanduel,currentLine
15076,2024-02-02,Indiana Pacers,Sacramento Kings,158.0,-205.0,fanduel,currentLine
15082,2024-02-02,Oklahoma City Thunder,Charlotte Hornets,-1350.0,810.0,fanduel,currentLine
15079,2024-02-02,San Antonio Spurs,New Orleans Pelicans,280.0,-350.0,fanduel,currentLine
15080,2024-02-02,Houston Rockets,Toronto Raptors,-188.0,158.0,fanduel,currentLine
15081,2024-02-02,Memphis Grizzlies,Golden State Warriors,245.0,-300.0,fanduel,currentLine
15078,2024-02-02,Minnesota Timberwolves,Orlando Magic,-270.0,220.0,fanduel,currentLine
15083,2024-02-02,Denver Nuggets,Portland Trail Blazers,-1150.0,730.0,fanduel,currentLine
614,2024-12-04,Miami Heat,Los Angeles Lakers,-166.0,140.0,fanduel,currentLine
615,2024-12-04,Boston Celtics,Detroit Pistons,-820.0,570.0,fanduel,currentLine
617,2024-12-04,Brooklyn Nets,Indiana Pacers,132.0,-156.0,fanduel,currentLine
619,2024-12-04,Philadelphia 76ers,Orlando Magic,210.0,-255.0,fanduel,currentLine
621,2024-12-04,Milwaukee Bucks,Atlanta Hawks,-194.0,162.0,fanduel,currentLine
623,2024-12-04,LA Clippers,Minnesota Timberwolves,148.0,-176.0,fanduel,currentLine
15084,2024-02-03,Philadelphia 76ers,Brooklyn Nets,120.0,-154.0,fanduel,currentLine
15085,2024-02-03,Atlanta Hawks,Golden State Warriors,-122.0,-104.0,fanduel,currentLine
15086,2024-02-03,Chicago Bulls,Sacramento Kings,-116.0,-102.0,fanduel,currentLine
15089,2024-02-03,Dallas Mavericks,Milwaukee Bucks,172.0,-225.0,fanduel,currentLine
15087,2024-02-03,San Antonio Spurs,Cleveland Cavaliers,470.0,-770.0,fanduel,currentLine
15088,2024-02-03,New York Knicks,Los Angeles Lakers,-128.0,100.0,fanduel,currentLine
626,2024-12-05,Washington Wizards,Dallas Mavericks,660.0,-1000.0,fanduel,currentLine
627,2024-12-05,Cleveland Cavaliers,Denver Nuggets,-168.0,142.0,fanduel,currentLine
630,2024-12-05,Toronto Raptors,Oklahoma City Thunder,390.0,-510.0,fanduel,currentLine
632,2024-12-05,New York Knicks,Charlotte Hornets,-1350.0,810.0,fanduel,currentLine
633,2024-12-05,Memphis Grizzlies,Sacramento Kings,-146.0,124.0,fanduel,currentLine
636,2024-12-05,New Orleans Pelicans,Phoenix Suns,102.0,-120.0,fanduel,currentLine
638,2024-12-05,San Antonio Spurs,Chicago Bulls,-132.0,112.0,fanduel,currentLine
639,2024-12-05,Golden State Warriors,Houston Rockets,156.0,-186.0,fanduel,currentLine
15090,2024-02-04,Detroit Pistons,Orlando Magic,250.0,-340.0,fanduel,currentLine
15091,2024-02-04,Washington Wizards,Phoenix Suns,400.0,-520.0,fanduel,currentLine
15093,2024-02-04,Charlotte Hornets,Indiana Pacers,460.0,-620.0,fanduel,currentLine
15094,2024-02-04,Miami Heat,LA Clippers,184.0,-220.0,fanduel,currentLine
15092,2024-02-04,Boston Celtics,Memphis Grizzlies,-4500.0,1200.0,fanduel,currentLine
15095,2024-02-04,Minnesota Timberwolves,Houston Rockets,-330.0,240.0,fanduel,currentLine
15096,2024-02-04,Oklahoma City Thunder,Toronto Raptors,-390.0,280.0,fanduel,currentLine
15097,2024-02-04,Utah Jazz,Milwaukee Bucks,-146.0,114.0,fanduel,currentLine
15098,2024-02-04,Denver Nuggets,Portland Trail Blazers,-1600.0,750.0,fanduel,currentLine
641,2024-12-06,Philadelphia 76ers,Orlando Magic,120.0,-142.0,fanduel,currentLine
643,2024-12-06,Atlanta Hawks,Los Angeles Lakers,-164.0,138.0,fanduel,currentLine
645,2024-12-06,Boston Celtics,Milwaukee Bucks,-330.0,265.0,fanduel,currentLine
647,2024-12-06,Chicago Bulls,Indiana Pacers,138.0,-164.0,fanduel,currentLine
650,2024-12-06,San Antonio Spurs,Sacramento Kings,220.0,-270.0,fanduel,currentLine
651,2024-12-06,Golden State Warriors,Minnesota Timberwolves,100.0,-118.0,fanduel,currentLine
654,2024-12-06,Portland Trail Blazers,Utah Jazz,-180.0,152.0,fanduel,currentLine
15100,2024-02-05,Charlotte Hornets,Los Angeles Lakers,560.0,-1000.0,fanduel,currentLine
15101,2024-02-05,Cleveland Cavaliers,Sacramento Kings,-184.0,154.0,fanduel,currentLine
15099,2024-02-05,Philadelphia 76ers,Dallas Mavericks,-111.0,-115.0,fanduel,currentLine
15102,2024-02-05,Atlanta Hawks,LA Clippers,140.0,-180.0,fanduel,currentLine
15103,2024-02-05,Brooklyn Nets,Golden State Warriors,-106.0,-112.0,fanduel,currentLine
15104,2024-02-05,New Orleans Pelicans,Toronto Raptors,-550.0,410.0,fanduel,currentLine
655,2024-12-07,Charlotte Hornets,Cleveland Cavaliers,640.0,-950.0,fanduel,currentLine
658,2024-12-07,New Orleans Pelicans,Oklahoma City Thunder,250.0,-320.0,fanduel,currentLine
660,2024-12-07,Washington Wizards,Denver Nuggets,490.0,-670.0,fanduel,currentLine
662,2024-12-07,New York Knicks,Detroit Pistons,-330.0,265.0,fanduel,currentLine
663,2024-12-07,Toronto Raptors,Dallas Mavericks,285.0,-355.0,fanduel,currentLine
665,2024-12-07,Miami Heat,Phoenix Suns,-205.0,172.0,fanduel,currentLine
667,2024-12-07,Boston Celtics,Memphis Grizzlies,-290.0,235.0,fanduel,currentLine
15105,2024-02-06,Indiana Pacers,Houston Rockets,-350.0,255.0,fanduel,currentLine
15108,2024-02-06,Brooklyn Nets,Dallas Mavericks,134.0,-172.0,fanduel,currentLine
15107,2024-02-06,Miami Heat,Orlando Magic,-154.0,130.0,fanduel,currentLine
15106,2024-02-06,New York Knicks,Memphis Grizzlies,-1200.0,630.0,fanduel,currentLine
15109,2024-02-06,Chicago Bulls,Minnesota Timberwolves,164.0,-196.0,fanduel,currentLine
15110,2024-02-06,Utah Jazz,Oklahoma City Thunder,144.0,-186.0,fanduel,currentLine
15111,2024-02-06,Phoenix Suns,Milwaukee Bucks,-265.0,200.0,fanduel,currentLine
670,2024-12-08,Chicago Bulls,Philadelphia 76ers,132.0,-156.0,fanduel,currentLine
672,2024-12-08,Brooklyn Nets,Milwaukee Bucks,198.0,-240.0,fanduel,currentLine
674,2024-12-08,Indiana Pacers,Charlotte Hornets,-720.0,520.0,fanduel,currentLine
675,2024-12-08,Atlanta Hawks,Denver Nuggets,-116.0,-104.0,fanduel,currentLine
678,2024-12-08,Miami Heat,Cleveland Cavaliers,120.0,-142.0,fanduel,currentLine
679,2024-12-08,Orlando Magic,Phoenix Suns,-130.0,110.0,fanduel,currentLine
682,2024-12-08,Washington Wizards,Memphis Grizzlies,350.0,-450.0,fanduel,currentLine
684,2024-12-08,San Antonio Spurs,New Orleans Pelicans,-270.0,220.0,fanduel,currentLine
686,2024-12-08,Golden State Warriors,Minnesota Timberwolves,-110.0,-106.0,fanduel,currentLine
687,2024-12-08,LA Clippers,Houston Rockets,130.0,-154.0,fanduel,currentLine
689,2024-12-08,Sacramento Kings,Utah Jazz,-590.0,440.0,fanduel,currentLine
691,2024-12-08,Los Angeles Lakers,Portland Trail Blazers,-300.0,245.0,fanduel,currentLine
14374,2023-10-27,Memphis Grizzlies,Denver Nuggets,190.0,-230.0,fanduel,currentLine
14375,2023-10-27,Charlotte Hornets,Detroit Pistons,-188.0,158.0,fanduel,currentLine
14378,2023-10-27,Cleveland Cavaliers,Oklahoma City Thunder,-134.0,114.0,fanduel,currentLine
14377,2023-10-27,Boston Celtics,Miami Heat,-360.0,290.0,fanduel,currentLine
14376,2023-10-27,Atlanta Hawks,New York Knicks,-102.0,-116.0,fanduel,currentLine
14380,2023-10-27,Chicago Bulls,Toronto Raptors,-136.0,116.0,fanduel,currentLine
14379,2023-10-27,San Antonio Spurs,Houston Rockets,-156.0,132.0,fanduel,currentLine
14381,2023-10-27,Dallas Mavericks,Brooklyn Nets,-235.0,194.0,fanduel,currentLine
14382,2023-10-27,Utah Jazz,LA Clippers,146.0,-174.0,fanduel,currentLine
14383,2023-10-27,Sacramento Kings,Golden State Warriors,-162.0,136.0,fanduel,currentLine
14384,2023-10-27,Portland Trail Blazers,Orlando Magic,142.0,-168.0,fanduel,currentLine
14386,2023-10-28,Detroit Pistons,Chicago Bulls,120.0,-142.0,fanduel,currentLine
14385,2023-10-28,New Orleans Pelicans,New York Knicks,-146.0,124.0,fanduel,currentLine
14387,2023-10-28,Washington Wizards,Memphis Grizzlies,-102.0,-116.0,fanduel,currentLine
14388,2023-10-28,Cleveland Cavaliers,Indiana Pacers,150.0,-178.0,fanduel,currentLine
14389,2023-10-28,Toronto Raptors,Philadelphia 76ers,164.0,-198.0,fanduel,currentLine
14390,2023-10-28,Minnesota Timberwolves,Miami Heat,-410.0,290.0,fanduel,currentLine
14391,2023-10-28,Phoenix Suns,Utah Jazz,-210.0,176.0,fanduel,currentLine
15113,2024-02-07,Charlotte Hornets,Toronto Raptors,235.0,-320.0,fanduel,currentLine
15112,2024-02-07,Washington Wizards,Cleveland Cavaliers,500.0,-850.0,fanduel,currentLine
15116,2024-02-07,Philadelphia 76ers,Golden State Warriors,126.0,-148.0,fanduel,currentLine
15115,2024-02-07,Miami Heat,San Antonio Spurs,-355.0,285.0,fanduel,currentLine
15114,2024-02-07,Boston Celtics,Atlanta Hawks,-800.0,480.0,fanduel,currentLine
15117,2024-02-07,LA Clippers,New Orleans Pelicans,-210.0,176.0,fanduel,currentLine
15118,2024-02-07,Sacramento Kings,Detroit Pistons,-900.0,610.0,fanduel,currentLine
694,2024-12-09,Toronto Raptors,New York Knicks,240.0,-295.0,fanduel,currentLine
14392,2023-10-29,Oklahoma City Thunder,Denver Nuggets,138.0,-164.0,fanduel,currentLine
14393,2023-10-29,Houston Rockets,Golden State Warriors,220.0,-270.0,fanduel,currentLine
14394,2023-10-29,Milwaukee Bucks,Atlanta Hawks,-255.0,210.0,fanduel,currentLine
14395,2023-10-29,Philadelphia 76ers,Portland Trail Blazers,-450.0,350.0,fanduel,currentLine
14397,2023-10-29,LA Clippers,San Antonio Spurs,-375.0,300.0,fanduel,currentLine
14396,2023-10-29,Sacramento Kings,Los Angeles Lakers,-142.0,120.0,fanduel,currentLine
15119,2024-02-08,Orlando Magic,San Antonio Spurs,-480.0,370.0,fanduel,currentLine
15120,2024-02-08,Indiana Pacers,Golden State Warriors,-225.0,188.0,fanduel,currentLine
15121,2024-02-08,Brooklyn Nets,Cleveland Cavaliers,250.0,-310.0,fanduel,currentLine
15122,2024-02-08,New York Knicks,Dallas Mavericks,280.0,-390.0,fanduel,currentLine
15124,2024-02-08,Memphis Grizzlies,Chicago Bulls,200.0,-265.0,fanduel,currentLine
15123,2024-02-08,Milwaukee Bucks,Minnesota Timberwolves,110.0,-130.0,fanduel,currentLine
15125,2024-02-08,Phoenix Suns,Utah Jazz,-265.0,200.0,fanduel,currentLine
15127,2024-02-08,Portland Trail Blazers,Detroit Pistons,-180.0,152.0,fanduel,currentLine
15126,2024-02-08,Los Angeles Lakers,Denver Nuggets,136.0,-174.0,fanduel,currentLine
696,2024-12-10,Milwaukee Bucks,Orlando Magic,-310.0,250.0,fanduel,currentLine
698,2024-12-10,Oklahoma City Thunder,Dallas Mavericks,-194.0,162.0,fanduel,currentLine
14400,2023-10-30,Indiana Pacers,Chicago Bulls,-162.0,136.0,fanduel,currentLine
14399,2023-10-30,Charlotte Hornets,Brooklyn Nets,108.0,-126.0,fanduel,currentLine
14398,2023-10-30,Washington Wizards,Boston Celtics,420.0,-560.0,fanduel,currentLine
14401,2023-10-30,Atlanta Hawks,Minnesota Timberwolves,118.0,-136.0,fanduel,currentLine
14402,2023-10-30,Toronto Raptors,Portland Trail Blazers,-450.0,350.0,fanduel,currentLine
14403,2023-10-30,Memphis Grizzlies,Dallas Mavericks,-118.0,100.0,fanduel,currentLine
14406,2023-10-30,Milwaukee Bucks,Miami Heat,-320.0,260.0,fanduel,currentLine
14404,2023-10-30,New Orleans Pelicans,Golden State Warriors,-144.0,122.0,fanduel,currentLine
14405,2023-10-30,Oklahoma City Thunder,Detroit Pistons,-295.0,220.0,fanduel,currentLine
14407,2023-10-30,Denver Nuggets,Utah Jazz,-405.0,320.0,fanduel,currentLine
14408,2023-10-30,Los Angeles Lakers,Orlando Magic,-164.0,138.0,fanduel,currentLine
15128,2024-02-09,Philadelphia 76ers,Atlanta Hawks,196.0,-260.0,fanduel,currentLine
